,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,th_ts_2_rel,th_d_ts_2_rel
313,3.12,0.0,0.0,0.0,0.0,-0.03319905748311426,-0.18547732804550685,-0.5849302122520451,0.19678241210312628,-1.475843498556397,-1.4748000254168212,0.0010434731395758678,-0.15227827056239257
314,3.13,0.0,0.0,0.0,0.0,-0.039051658789445776,-0.18342648500218736,-0.5855050548984312,0.21321229711248624,-1.4762047473503006,-1.476644681382645,-0.0004399340323444357,-0.14437482621274159
315,3.14,0.0,0.0,0.0,0.0,-0.04490745285203924,-0.18121659214809724,-0.5855682294669544,0.22858932658507933,-1.476624542384529,-1.4784680248965056,-0.0018434825119766354,-0.136309139296058
316,3.15,0.0,0.0,0.0,0.0,-0.05076130798261227,-0.17885826637923133,-0.5851168362381762,0.2428961431743311,-1.4771028899523635,-1.480268518400149,-0.0031656284477854513,-0.12809695839661905
317,3.16,0.0,0.0,0.0,0.0,-0.0566080665526943,-0.17636228882318394,-0.5841485871829141,0.2561172595362529,-1.4776397448954046,-1.4820447313410208,-0.004404986445616155,-0.11975422227048965
318,3.17,0.0,0.0,0.0,0.0,-0.06244255111803008,-0.17373958609311607,-0.5826618073468713,0.2682390672473287,-1.478235010374781,-1.483795341720926,-0.0055603313461449755,-0.111297034975086
319,3.18,0.0,0.0,0.0,0.0,-0.0682595705534639,-0.17100121146072744,-0.5806554355722447,0.27924984411745096,-1.4788885377036596,-1.4855191374568104,-0.006630599753150834,-0.10274164090726354
320,3.19,0.0,0.0,0.0,0.0,-0.07405392619198668,-0.16815832596335747,-0.578129024619679,0.2891397600801464,-1.4796001262411314,-1.4872150175529306,-0.0076148913117992665,-0.09410439977137079
321,3.2,0.0,0.0,0.0,0.0,-0.07982041796225454,-0.1652221794586201,-0.5750827407491371,0.29790088181974755,-1.4803695233474834,-1.4888819930838226,-0.008512469736339234,-0.08540176149636557
322,3.21,0.0,0.0,0.0,0.0,-0.08555385051942907,-0.16220409163851418,-0.571517362812399,0.30552717626965203,-1.4811964244008176,-1.4905191879876034,-0.009322763586785854,-0.07665024111908511
323,3.22,0.0,0.0,0.0,0.0,-0.09124903936469962,-0.15911543301373723,-0.5674342809032702,0.3120145130883173,-1.4820804728749246,-1.4921258396692578,-0.01004536679433321,-0.06786639364903761
324,3.23,0.0,0.0,0.0,0.0,-0.09690081694925667,-0.1559676058780189,-0.5628354946041891,0.31736066619014647,-1.4830212604782782,-1.4937012994136596,-0.010680038935381385,-0.059066788928762215
325,3.24,0.0,0.0,0.0,0.0,-0.10250403875884873,-0.15277202526166173,-0.5577236108599339,0.3215653143777767,-1.4840183273539764,-1.495245032608175,-0.011226705254198555,-0.050267986502813
326,3.25,0.0,0.0,0.0,0.0,-0.10805358937530442,-0.1495400998831783,-0.5521018415008171,0.3246300410909145,-1.4850711623404147,-1.4967566187747836,-0.011685456434368913,-0.04148651050787387
327,3.2600000000000002,0.0,0.0,0.0,0.0,-0.11354438851159888,-0.14628321310791056,-0.5459740004290448,0.3265583332551719,-1.4861792032924461,-1.4982357514117455,-0.012056548119299348,-0.03273882459631168
328,3.27,0.0,0.0,0.0,0.0,-0.1189713970171198,-0.14301270392285004,-0.5393445004732275,0.32735557918300495,-1.4873418374627447,-1.4996822376449246,-0.012340400182179856,-0.02404130690573024
329,3.2800000000000002,0.0,0.0,0.0,0.0,-0.12432962284981115,-0.13973984793749997,-0.5322183499072737,0.3270290654482908,-1.48855840194306,-1.5010959976889848,-0.012537595745924834,-0.015410225087688814
330,3.29,0.0,0.0,0.0,0.0,-0.12961412701177655,-0.13647583842156333,-0.5246011486214269,0.32558797262678346,-1.4898281841650118,-1.5024770641187668,-0.012648879953754966,-0.00686171140978678
331,3.3000000000000003,0.0,0.0,0.0,0.0,-0.1348200294447755,-0.133231767391447,-0.5164990839250265,0.3230433697671913,-1.4911504224600451,-1.5038255809512775,-0.012675158491232352,0.0015882620533285152
332,3.31,0.0,0.0,0.0,0.0,-0.1399425148817883,-0.13001860675906368,-0.5079189259529138,0.31940820743229187,-1.492524306678122,-1.5051418025388423,-0.01261749586072036,0.009923908122724617
333,3.3200000000000003,0.0,0.0,0.0,0.0,-0.14497683865052327,-0.12684718955812485,-0.49886802264035696,0.31469730912689015,-1.4939489788646936,-1.506426092274121,-0.012477113409427476,0.01812964909239842
334,3.33,0.0,0.0,0.0,0.0,-0.14991833242434213,-0.12372819126505975,-0.48935429422508964,0.3089273609097935,-1.4954235339954478,-1.507678921107843,-0.012255387112395155,0.02619014115928238
335,3.34,0.0,0.0,0.0,0.0,-0.15476240991565146,-0.12067211123379942,-0.4793862272296241,0.30211689897079974,-1.4969470207682827,-1.5089008658803051,-0.011953845112022465,0.03409029868185204
336,3.35,0.0,0.0,0.0,0.0,-0.15950457250630434,-0.11768925426592755,-0.4689728678725573,0.29428629494115344,-1.4985184424519045,-1.5100926074678755,-0.011574165015971081,0.04181531824037679
337,3.36,0.0,0.0,0.0,0.0,-0.16414041480903363,-0.11478971234005696,-0.4581238148542147,0.2854577386974543,-1.5001367577903884,-1.511254928745973,-0.011118170955584539,0.04935070246897667
338,3.37,0.0,0.0,0.0,0.0,-0.16866563015337863,-0.11198334652671635,-0.44684921145967743,0.27565521841457735,-1.5018008819629836,-1.5123887123702455,-0.010587830407261967,0.05668228362666228
339,3.38,0.0,0.0,0.0,0.0,-0.17307601598898442,-0.10927976911748405,-0.4351597369212267,0.2649044976232102,-1.5035096875983691,-1.513494938377945,-0.009985250779575905,0.06379624687150037
340,3.39,0.0,0.0,0.0,0.0,-0.1773674791985847,-0.10668832599952448,-0.423066596982344,0.2532330890319474,-1.5052620058424997,-1.5145746816117909,-0.009312675769291179,0.07067915319906022
341,3.4,0.0,0.0,0.0,0.0,-0.1815360413123931,-0.10421807930905067,-0.4105815136068824,0.24067022488285514,-1.5070566274790926,-1.5156291089689469,-0.008572481489854235,0.07731796200334243
342,3.41,0.0,0.0,0.0,0.0,-0.18557784361508983,-0.10187779039947646,-0.39771671377960716,0.22724682362257678,-1.5088923041017321,-1.516659476478075,-0.007767172376342835,0.08370005321561337
343,3.42,0.0,0.0,0.0,0.0,-0.18948915213605783,-0.09967590316212446,-0.38448491734826284,0.2129954526887793,-1.510767749336466,-1.5176671262078,-0.006899376871334128,0.08981324897393336
344,3.43,0.0,0.0,0.0,0.0,-0.193266362513061,-0.09762052773924451,-0.3708993238623684,0.1979502872335099,-1.5126816401136807,-1.5186534830103107,-0.0059718428966299975,0.0956458347738165
345,3.44,0.0,0.0,0.0,0.0,-0.19690600471912784,-0.09571942467076386,-0.3569735983701645,0.18214706463073757,-1.5146326179879381,-1.5196200511042228,-0.00498743311628469,0.10118658004836398
346,3.45,0.0,0.0,0.0,0.0,-0.20040474764206404,-0.09397998951756632,-0.34272185614240325,0.16562303464475678,-1.5166192905043532,-1.5205684105012578,-0.003949119996904615,0.10642475812449771
347,3.46,0.0,0.0,0.0,0.0,-0.2037594035057349,-0.09240923800517657,-0.3281586462998987,0.14841690516882616,-1.5186402326099837,-1.5215002132817184,-0.002859980671734652,0.11135016550055833
348,3.47,0.0,0.0,0.0,0.0,-0.20696693212208211,-0.0910137917324507,-0.3132989343307932,0.1305687834789025,-1.5206939881085977,-1.522417179724189,-0.0017231916155913127,0.11595314038963142
349,3.48,0.0,0.0,0.0,0.0,-0.21002444496273728,-0.08979986449024271,-0.2981580834932936,0.112120112985387,-1.5227790711570663,-1.523321094295335,-0.0005420231382686769,0.12022458047249457
350,3.49,0.0,0.0,0.0,0.0,-0.21292920903911347,-0.08877324923498471,-0.2827518351099253,0.09311360550561773,-1.5248939678015265,-1.524213801506127,0.0006801662953994647,0.12415595980412876
351,3.5,0.0,0.0,0.0,0.0,-0.21567865057996002,-0.08793930576169015,-0.2670962877701089,0.07359316912108561,-1.5270371375513387,-1.52509720164126,0.001939935910078683,0.12773934481826987
352,3.5100000000000002,0.0,0.0,0.0,0.0,-0.21827035849559787,-0.08730294912003658,-0.25120787546879353,0.05360383172534874,-1.5292070149887642,-1.5259732463689826,0.0032337686197816407,0.13096740937556128
353,3.52,0.0,0.0,0.0,0.0,-0.22070208761837634,-0.0868686388159167,-0.235103344719916,0.0331916604107629,-1.5314020114121736,-1.5268439342389795,0.004558077173194119,0.13383344880245965
354,3.5300000000000002,0.0,0.0,0.0,0.0,-0.22297176170934324,-0.08664036883915363,-0.21879973069434352,0.012403676883861068,-1.5336205165104997,-1.5277113060763685,0.0059092104341311735,0.1363313928701896
355,3.54,0.0,0.0,0.0,0.0,-0.22507747622166147,-0.08662165855597617,-0.2023143324425425,-0.008712230860210512,-1.535860900066547,-1.528577440280265,0.007283459786282087,0.1384558176656853
356,3.5500000000000003,0.0,0.0,0.0,0.0,-0.2270175008119667,-0.0868155445023473,-0.18566468727230262,-0.030107400334864774,-1.5381215136866846,-1.5294444480357485,0.008677065650936067,0.1402019563096194
357,3.56,0.0,0.0,0.0,0.0,-0.22879028159160494,-0.08722457311136257,-0.16886854436132925,-0.05173248952490654,-1.5404006925543556,-1.5303144684484058,0.010086224105949837,0.14156570848024236
358,3.5700000000000003,0.0,0.0,0.0,0.0,-0.23039444311053667,-0.08785079440470299,-0.15194383769311268,-0.07353757467535184,-1.54269675720477,-1.531189663610944,0.011507093593825957,0.1425436487058337
359,3.58,0.0,0.0,0.0,0.0,-0.23182879006761217,-0.0886957566745756,-0.13490865841215255,-0.09547225053620462,-1.5450080153180725,-1.5320722136116518,0.012935801706420726,0.14313303339303657
360,3.59,0.0,0.0,0.0,0.0,-0.2330923087419224,-0.08976050217873986,-0.11778122670118049,-0.11748573266666407,-1.5473327635282221,-1.532964311494727,0.014368452033495236,0.14333180656318256
361,3.6,0.0,0.0,0.0,0.0,-0.23418416814097914,-0.09104556386713653,-0.10057986328833421,-0.13952696138010717,-1.5496692892447734,-1.5338681581826987,0.015801131062074703,0.14313860427384262
362,3.61,0.0,0.0,0.0,0.0,-0.23510372086258205,-0.09255096315435833,-0.08332296069627347,-0.16154470689356498,-1.552015872484709,-1.5347859573713363,0.017229915113372796,0.14255275770822373
363,3.62,0.0,0.0,0.0,0.0,-0.23585050366836385,-0.09427620874777241,-0.06602895434782532,-0.1834876752328542,-1.5543707877114517,-1.5357199104075536,0.018650877303898028,0.14157429492059143
364,3.63,0.0,0.0,0.0,0.0,-0.23642423776815627,-0.09622029653657141,-0.04871629364394514,-0.20530461443700507,-1.5567323056781643,-1.5366722111608968,0.02006009451726754,0.14020394123158486
365,3.64,0.0,0.0,0.0,0.0,-0.2368248288154794,-0.09838171054245515,-0.031403413129475775,-0.22694442060332332,-1.5590986952724513,-1.537645040899233,0.02145365437321822,0.13844311827302425
366,3.65,0.0,0.0,0.0,0.0,-0.2370523666156023,-0.10075842492806365,-0.014108703860462209,-0.24835624331744963,-1.5614682253595724,-1.5386405631792388,0.022827662180333608,0.13629394168753867
367,3.66,0.0,0.0,0.0,0.0,-0.23710712454874716,-0.1033479070547681,0.0031495149164410263,-0.2694895900209759,-1.5638391666213138,-1.539660918762229,0.024178247859084845,0.13375921749397907
368,3.67,0.0,0.0,0.0,0.0,-0.23698955871209165,-0.10614712157700804,0.020353023666460534,-0.2902944288824189,-1.5662097933876793,-1.5407082205657583,0.025501572821921004,0.13084243713508362
369,3.68,0.0,0.0,0.0,0.0,-0.23670030678525694,-0.10915253555611475,0.03748372995097998,-0.31072128975547236,-1.5685783854586157,-1.5417845486612807,0.026793836797335047,0.12754777122914218
370,3.69,0.0,0.0,0.0,0.0,-0.23624018662493504,-0.11236012457250148,0.0545236952005472,-0.3307213628311319,-1.5709432299130335,-1.5428919453279561,0.02805128458507733,0.12388006205243356
371,3.7,0.0,0.0,0.0,0.0,-0.23561019459519958,-0.11576537981130681,0.07145516079171842,-0.3502465946170631,-1.5733026229024463,-1.5440324101724712,0.0292702127299751,0.11984481478389276
372,3.71,0.0,0.0,0.0,0.0,-0.23481150364084918,-0.11936331609305197,0.08826057335193194,-0.36924978090820404,-1.575654871426622,-1.5452078953244637,0.030446976102158407,0.11544818754779722
373,3.72,0.0,0.0,0.0,0.0,-0.23384546111184046,-0.12314848081768842,0.10492260922649504,-0.38768465644636574,-1.577998295088717,-1.5464203007168507,0.03157799437186637,0.11069698029415204
374,3.73,0.0,0.0,0.0,0.0,-0.23271358634747658,-0.12711496378756126,0.12142419805224404,-0.4055059810031319,-1.5803312278274437,-1.5476714694600198,0.03265975836742396,0.10559862255991531
375,3.74,0.0,0.0,0.0,0.0,-0.23141756802951519,-0.13125640787235807,0.1377485453934011,-0.4226696216590475,-1.5826520196239195,-1.5489631833184927,0.03368883630542685,0.10016116015715712
376,3.75,0.0,0.0,0.0,0.0,-0.2299592613137512,-0.13556602047703284,0.1538791544063099,-0.4391326310922643,-1.5849590381809286,-1.5502971582982856,0.03466187988264302,0.09439324083671835
377,3.7600000000000002,0.0,0.0,0.0,0.0,-0.22834068474990307,-0.1400365857720427,0.16979984651104058,-0.4548533217310193,-1.5872506705724352,-1.551675040352795,0.035575630219640164,0.08830409897786037
378,3.77,0.0,0.0,0.0,0.0,-0.2265640169998001,-0.14466047764397347,0.1854947810589402,-0.46979133566568393,-1.5895253248612764,-1.5530984012146238,0.03642692364665257,0.08190353935582664
379,3.7800000000000002,0.0,0.0,0.0,0.0,-0.22463159336391758,-0.14942967332380785,0.20094847399612406,-0.4839077102574281,-1.5917814316830725,-1.5545687343603374,0.03721269732273513,0.07520192004010973
380,3.79,0.0,0.0,0.0,0.0,-0.2225459021262598,-0.15433576764964832,0.2161458155332292,-0.49716493942071943,-1.5940174457944845,-1.5560874511147096,0.03792999467977486,0.06821013447661148
381,3.8000000000000003,0.0,0.0,0.0,0.0,-0.22030958072743304,-0.15936998792068902,0.2310720868415272,-0.5095270305957336,-1.5962318475840538,-1.5576558769005904,0.03857597068346341,0.06093959280674402
382,3.81,0.0,0.0,0.0,0.0,-0.2179254117755096,-0.1645232092995637,0.24571297580444476,-0.5209595574636292,-1.5984231445439543,-1.559275247640088,0.03914789690386633,0.053402202475945876
383,3.8200000000000003,0.0,0.0,0.0,0.0,-0.21539631890394642,-0.169785970720914,0.26005459186156943,-0.5314297084918927,-1.6005898727010803,-1.5609467063123428,0.03964316638873754,0.04561034818303242
384,3.83,0.0,0.0,0.0,0.0,-0.21272536248542226,-0.1751484912650401,0.2740834799892001,-0.5409063314284271,-1.6027305980059852,-1.562671299672744,0.04005929833324107,0.03757687122038217
385,3.84,0.0,0.0,0.0,0.0,-0.20991573520997872,-0.18060068695683998,0.28778663386738157,-0.5493599738911104,-1.6048439176782752,-1.5644499751380434,0.040393942540231764,0.029315048253138742
386,3.85,0.0,0.0,0.0,0.0,-0.20697075753533445,-0.186132187951823,0.3011515082878945,-0.556762920223844,-1.6069284615071373,-1.566283577841424,0.040644883665713394,0.020838569583511435
387,3.86,0.0,0.0,0.0,0.0,-0.20389387301667464,-0.1917323560728067,0.31416603086106293,-0.5630892248106618,-1.6089828931057624,-1.5681728478612114,0.04081004524455101,0.01216151694386794
388,3.87,0.0,0.0,0.0,0.0,-0.20068864352262836,-0.1973903026629072,0.3268186130811696,-0.5683147420555752,-1.611005911118493,-1.5701184176265635,0.04088749349192944,0.003298340859721166
389,3.88,0.0,0.0,0.0,0.0,-0.19735874434354908,-0.2030949067225646,0.33909816081086575,-0.5724171532477753,-1.612996250379585,-1.5721208095031332,0.040875440876451785,-0.00573616237901553
390,3.89,0.0,0.0,0.0,0.0,-0.19390795919760445,-0.2088348333005951,0.3509940842442635,-0.5753759905392843,-1.6149526830225398,-1.5741804335613983,0.04077224946114155,-0.01492687410299065
391,3.9,0.0,0.0,0.0,0.0,-0.19034017513960313,-0.21459855211153633,0.36249630740624195,-0.5771726582651096,-1.6168740195390048,-1.5762975855300532,0.04057643400895162,-0.0242583769719332
392,3.91,0.0,0.0,0.0,0.0,-0.1866593773769178,-0.22037435635386532,0.3735952772421344,-0.5777904518345198,-1.6187591097862957,-1.5784724449366012,0.040286664849694453,-0.03371497897694753
393,3.92,0.0,0.0,0.0,0.0,-0.1828696439963532,-0.22615038170591248,0.3842819723472853,-0.5772145744163166,-1.6206068439426284,-1.580705073437033,0.03990177050559552,-0.043280737709559286
394,3.93,0.0,0.0,0.0,0.0,-0.17897514060533215,-0.23191462547849498,0.3945479113801657,-0.5754321516309652,-1.6224161534091908,-1.5829954133362667,0.039420740072924065,-0.05293948487316283
395,3.94,0.0,0.0,0.0,0.0,-0.1749801148903789,-0.23765496590533697,0.4043851611957943,-0.5724322444485332,-1.6241860116582076,-1.5853432863008174,0.038842725357390195,-0.06267485101495807
396,3.95,0.0,0.0,0.0,0.0,-0.1708888910955401,-0.243359181554266,0.41378634472836395,-0.5682058604736969,-1.6259154350261904,-1.587748392264988,0.03816704276120242,-0.07247029045872591
397,3.96,0.0,0.0,0.0,0.0,-0.16670586442314855,-0.24901497084386787,0.42274464864322575,-0.5627459637780069,-1.6276034834515793,-1.5902103085317112,0.037393174919868155,-0.08230910642071931
398,3.97,0.0,0.0,0.0,0.0,-0.16243549535916862,-0.2546099716517819,0.43125383076894797,-0.5560474834154434,-1.6292492611560156,-1.5927284890690285,0.03652077208698712,-0.09217447629261327
399,3.98,0.0,0.0,0.0,0.0,-0.1580823039253165,-0.26013178100203127,0.4393082273101501,-0.548107320730501,-1.6308519172684979,-1.5953022640030556,0.03554965326544224,-0.10204947707671477
400,3.99,0.0,0.0,0.0,0.0,-0.1536508638601812,-0.2655679748197474,0.446902759831411,-0.5389243555389844,-1.632410646391704,-1.5979308393081693,0.03447980708353481,-0.11191711095956622
401,4.0,0.0,0.0,0.0,0.0,-0.14914579673173467,-0.27090612774228107,0.4540329419918669,-0.5284994512309228,-1.633924689109778,-1.6006132966950302,0.0333113924147479,-0.1217603310105464
402,4.01,0.0,0.0,0.0,0.0,-0.14457176598386448,-0.27613383297604255,0.4606948859994273,-0.5168354588129375,-1.6353933324369105,-1.603348593696957,0.032044738739953615,-0.13156206699217807
403,4.0200000000000005,0.0,0.0,0.0,0.0,-0.13993347091993769,-0.2812387221884101,0.4668853087428838,-0.503937219874599,-1.6368159102060673,-1.606135563955051,0.030680346251016344,-0.14130525126847243
404,4.03,0.0,0.0,0.0,0.0,-0.13523564062686763,-0.28620848542373234,0.4726015375498688,-0.4898115684302756,-1.6381918033972511,-1.6089729177023704,0.029218885694880733,-0.1509728447968647
405,4.04,0.0,0.0,0.0,0.0,-0.13048302784372195,-0.2910308910318063,0.47784151550881254,-0.4744673315553731,-1.639520440404726,-1.611859242447338,0.027661197957388195,-0.16054786318808434
406,4.05,0.0,0.0,0.0,0.0,-0.12568040277958772,-0.2956938055962279,0.48260380628377914,-0.45791532870405516,-1.6408012972426678,-1.6147930038564418,0.02600829338622601,-0.17001340281664015
407,4.0600000000000005,0.0,0.0,0.0,0.0,-0.1208325468861491,-0.3001852138487452,0.4868875983427646,-0.44016836956526906,-1.6420338976887616,-1.6177725468361643,0.024261350852597285,-0.1793526669625961
408,4.07,0.0,0.0,0.0,0.0,-0.115944246591276,-0.30449323855415805,0.4906927085126524,-0.42124125028567877,-1.6432178133653264,-1.6207960968139181,0.022421716551408233,-0.18854899196288205
409,4.08,0.0,0.0,0.0,0.0,-0.11102028700081105,-0.3086061603484739,0.4940195847678466,-0.4011507478623296,-1.6443526637576087,-1.6238617612176154,0.020490902539993305,-0.1975858733476628
410,4.09,0.0,0.0,0.0,0.0,-0.10606544557671195,-0.3125124375109278,0.4968693081547235,-0.3799156124852967,-1.6454381161689688,-1.6269675311533034,0.018470585015665456,-0.20644699193421584
411,4.1,0.0,0.0,0.0,0.0,-0.10108448580068895,-0.31620072564819296,0.49924359375067945,-0.35755655759151533,-1.6464738856127685,-1.630111283280101,0.01636260233266751,-0.215116239847504
412,4.11,0.0,0.0,0.0,0.0,-0.09608215083350796,-0.3196598972666325,0.5011447905547075,-0.33409624737590193,-1.647459734640864,-1.633290781881438,0.014168952759425979,-0.22357774643312456
413,4.12,0.0,0.0,0.0,0.0,-0.09106315718116276,-0.3228790612058487,0.5025758802063262,-0.3095592814952637,-1.648395473108716,-1.6365036811313467,0.011891791977369337,-0.23181590402468594
414,4.13,0.0,0.0,0.0,0.0,-0.08603218838013581,-0.3258475819041126,0.5035404744313631,-0.2839721766946383,-1.6492809578772487,-1.639747527554276,0.009533430322972603,-0.2398153935239768
415,4.14,0.0,0.0,0.0,0.0,-0.08099388871498171,-0.3285550984635358,0.5040428111165539,-0.2573633450848609,-1.650116092451708,-1.6430197626765846,0.007096329775123421,-0.2475612097485541
416,4.15,0.0,0.0,0.0,0.0,-0.07595285698240682,-0.33099154348016047,0.5040877489203195,-0.22976306880463154,-1.6509008265579188,-1.6463177258675399,0.004583100690378928,-0.25503868649775363
417,4.16,0.0,0.0,0.0,0.0,-0.07091364031692218,-0.3331471616015156,0.5036807603342958,-0.20120347081016673,-1.651635155656477,-1.6496386573672888,0.0019964982891882426,-0.26223352128459343
418,4.17,0.0,0.0,0.0,0.0,-0.06588072809394521,-0.335012527771695,0.5028279231192757,-0.17171848155074107,-1.652319120395571,-1.6529797014988772,-0.0006605811033062459,-0.2691317996777498
419,4.18,0.0,0.0,0.0,0.0,-0.06085854592695215,-0.3365785651216879,0.5015359100501413,-0.14134380130930743,-1.6529528060032912,-1.6563379100609792,-0.0033851040576879927,-0.2757200191947357
420,4.19,0.0,0.0,0.0,0.0,-0.05585144977585936,-0.3378365624606173,0.49981197691690177,-0.11011685801309538,-1.6535363416204536,-1.6597102458975754,-0.006173904277121833,-0.2819851126847579
421,4.2,0.0,0.0,0.0,0.0,-0.05086372018428403,-0.3387781913217363,0.4976639487431414,-0.0780767603503097,-1.6540698995751344,-1.6630935866403527,-0.009023687065218278,-0.2879144711374523
422,4.21,0.0,0.0,0.0,0.0,-0.045899556663631845,-0.339395522515573,0.4951002041987815,-0.04526424606460361,-1.6545536946002979,-1.6664847286191447,-0.011931034018846766,-0.29349596585194115
423,4.22,0.0,0.0,0.0,0.0,-0.040963072242123415,-0.3396810421415219,0.4921296582009066,-0.01172162533923949,-1.6549879829960747,-1.6698803909352322,-0.01489240793915747,-0.29871796989939847
424,4.23,0.0,0.0,0.0,0.0,-0.036058288196828624,-0.33962766700852287,0.4887617427142555,0.022507280773547685,-1.6553730617384301,-1.67327721969185,-0.01790415795341982,-0.30356937881169427
425,4.24,0.0,0.0,0.0,0.0,-0.03118912898658217,-0.33922875941524977,0.4850063857816787,0.057377206875243225,-1.6557092675361424,-1.6766717923757353,-0.020962524839592822,-0.3080396304286676
426,4.25,0.0,0.0,0.0,0.0,-0.02635941740324228,-0.3384781412405082,0.4808739888340155,0.0928415146436967,-1.6559969758381876,-1.6800606223830743,-0.02406364654488669,-0.3121187238372659
427,4.26,0.0,0.0,0.0,0.0,-0.021572869958178812,-0.337370107295317,0.47637540234833203,0.128852269052103,-1.6562365997937996,-1.6834401636826983,-0.027203563888898774,-0.3157972373371382
428,4.2700000000000005,0.0,0.0,0.0,0.0,-0.016833092520074703,-0.3358994378894459,0.47152189994280413,0.16536031922850533,-1.6564285891676378,-1.686806815608912,-0.030378226441274192,-0.3190663453693712
429,4.28,0.0,0.0,0.0,0.0,-0.012143576219158408,-0.3340614105670017,0.46632515101559,0.20231538374745314,-1.6565734292126546,-1.690156927775869,-0.033583498563214416,-0.3219178343478433
430,4.29,0.0,0.0,0.0,0.0,-0.007507693631807302,-0.33185181096799926,0.4607971920533481,0.23966614009375797,-1.6566716395033934,-1.6934868051049699,-0.036815165601576494,-0.32434411733619195
431,4.3,0.0,0.0,0.0,0.0,-0.002928695258132637,-0.3292669427757078,0.4549503967524897,0.277360317987936,-1.65672377273259,-1.6967927129563347,-0.04006894022374464,-0.3263382475175751
432,4.3100000000000005,0.0,0.0,0.0,0.0,0.0015902936963708592,-0.32630363671290663,0.4487974451122622,0.31534479621535505,-1.6567304134740608,-1.7000708823550243,-0.043340468880963545,-0.3278939304092775
433,4.32,0.0,0.0,0.0,0.0,0.0060462762256809814,-0.3229592585539923,0.44235129167334886,0.3535657025564493,-1.6566921769149667,-1.7033175153023268,-0.04662533838736005,-0.3290055347796733
434,4.33,0.0,0.0,0.0,0.0,0.010436386106993097,-0.319231716124105,0.43562513308826745,0.3919685163751377,-1.6566097075606305,-1.7065287901621262,-0.0499190826014957,-0.3296681022310981
435,4.34,0.0,0.0,0.0,0.0,0.014757890157640877,-0.3151194652610636,0.4286323752205025,0.4304981733867666,-1.6564836779151457,-1.709700867112092,-0.05321718919694617,-0.3298773554187045
436,4.3500000000000005,0.0,0.0,0.0,0.0,0.01900819016150648,-0.31062151472083027,0.42138659997754074,0.46909917209695096,-1.6563147871410664,-1.712829893649219,-0.05651510650815262,-0.3296297048823367
437,4.36,0.0,0.0,0.0,0.0,0.02318482446330582,-0.30573743001244635,0.41390153208883806,0.5077156813784622,-1.6561037597014936,-1.7159120101390808,-0.059808250437587196,-0.3289222544757522
438,4.37,0.0,0.0,0.0,0.0,0.027285469231273878,-0.30046733615379256,0.40619100604294184,0.5462916486357557,-1.6558513439878786,-1.7189433553980404,-0.06309201141016185,-0.32775280538506646
439,4.38,0.0,0.0,0.0,0.0,0.031307939390908514,-0.29481191934510576,0.3982689333985083,0.5847709079959317,-1.655558310936846,-1.7219200722976076,-0.06636176136076168,-0.3261198587360143
440,4.39,0.0,0.0,0.0,0.0,0.03525018923458297,-0.28877242756280574,0.39014927068174166,0.6230972879612718,-1.6552254526393055,-1.7248383133801284,-0.06961286074082286,-0.3240226167973887
441,4.4,0.0,0.0,0.0,0.0,0.03911031271393235,-0.28235067008183107,0.3818459880777943,0.6612147179619601,-1.6548535809450615,-1.727694246475047,-0.07284066552998558,-0.3214609827957634
442,4.41,0.0,0.0,0.0,0.0,0.04288654342395888,-0.2755490159402505,0.37337303911599673,0.6990673332582865,-1.654443526066046,-1.730484060305087,-0.07604053423904113,-0.31843555936420936
443,4.42,0.0,0.0,0.0,0.0,0.04657725428975697,-0.26837039136532925,0.36474433153851127,0.7365995776593256,-1.653996135181209,-1.7332039700718695,-0.07920783489066063,-0.3149476456550862
444,4.43,0.0,0.0,0.0,0.0,0.05018095696858121,-0.26081827618546316,0.3559736995292484,0.7737563035494546,-1.653512271045976,-1.7358502230106987,-0.08233795196472271,-0.3109992331540444
445,4.44,0.0,0.0,0.0,0.0,0.05369630098168782,-0.25289669925730973,0.3470748774648333,0.8104828687449229,-1.652992810609049,-1.738419103904515,-0.08542629329546592,-0.30659300023899755
446,4.45,0.0,0.0,0.0,0.0,0.05712207259190446,-0.24461023294206247,0.3380614753322541,0.8467252297393795,-1.6524386436391727,-1.7409069405473356,-0.08846829690816295,-0.3017323055339669
447,4.46,0.0,0.0,0.0,0.0,0.06045719344424498,-0.23596398666899948,0.32894695593887907,0.8824300309391898,-1.6518506713643264,-1.7433101091478627,-0.09145943778353627,-0.2964211801132445
448,4.47,0.0,0.0,0.0,0.0,0.06370071898803,-0.2269635996282268,0.3197446140199509,0.9175446895360264,-1.6512298051256178,-1.7456250396643338,-0.09439523453871602,-0.2906643186162568
449,4.48,0.0,0.0,0.0,0.0,0.06685183669992797,-0.21761523263778484,0.3104675573268313,0.9520174757147756,-1.6505769650479665,-1.7478482210621349,-0.09727125601416842,-0.2844670693377128
450,4.49,0.0,0.0,0.0,0.0,0.0699098641280426,-0.20792555923306208,0.3011286897565009,0.9857975879484381,-1.6498930787294699,-1.7499762064861526,-0.10008312775668271,-0.27783542336110467
